origin_ID,dest_ID,ID,Prediction,date
"US, VA","US, UT","US, VA-US, UT",0,2020-09-05
"US, VA","US, UT","US, VA-US, UT",0,2020-09-18
"US, VA","US, UT","US, VA-US, UT",0,2020-10-01
"US, VA","US, UT","US, VA-US, UT",0,2020-10-14
"US, VA","US, UT","US, VA-US, UT",0,2020-10-27
"US, VA","US, VA","US, VA-US, VA",42,2020-01-01
"US, VA","US, VA","US, VA-US, VA",55,2020-01-15
"US, VA","US, VA","US, VA-US, VA",84,2020-01-28
"US, VA","US, VA","US, VA-US, VA",87,2020-02-10
"US, VA","US, VA","US, VA-US, VA",42,2020-02-23
"US, VA","US, VA","US, VA-US, VA",2,2020-03-07
"US, VA","US, VA","US, VA-US, VA",0,2020-03-20
"US, VA","US, VA","US, VA-US, VA",0,2020-04-02
"US, VA","US, VA","US, VA-US, VA",0,2020-04-15
"US, VA","US, VA","US, VA-US, VA",0,2020-04-28
"US, VA","US, VA","US, VA-US, VA",0,2020-05-11
"US, VA","US, VA","US, VA-US, VA",14,2020-05-24
"US, VA","US, VA","US, VA-US, VA",38,2020-06-06
"US, VA","US, VA","US, VA-US, VA",36,2020-06-19
"US, VA","US, VA","US, VA-US, VA",12,2020-07-02
"US, VA","US, VA","US, VA-US, VA",0,2020-07-15
"US, VA","US, VA","US, VA-US, VA",6,2020-07-28
"US, VA","US, VA","US, VA-US, VA",13,2020-08-10
"US, VA","US, VA","US, VA-US, VA",4,2020-08-23
"US, VA","US, VA","US, VA-US, VA",0,2020-09-05
"US, VA","US, VA","US, VA-US, VA",0,2020-09-18
"US, VA","US, VA","US, VA-US, VA",0,2020-10-01
"US, VA","US, VA","US, VA-US, VA",0,2020-10-14
"US, VA","US, VA","US, VA-US, VA",0,2020-10-27
"US, VA","US, VT","US, VA-US, VT",0,2020-01-01
"US, VA","US, VT","US, VA-US, VT",0,2020-01-15
"US, VA","US, VT","US, VA-US, VT",0,2020-01-28
"US, VA","US, VT","US, VA-US, VT",0,2020-02-10
"US, VA","US, VT","US, VA-US, VT",0,2020-02-23
"US, VA","US, VT","US, VA-US, VT",0,2020-03-07
"US, VA","US, VT","US, VA-US, VT",0,2020-03-20
"US, VA","US, VT","US, VA-US, VT",0,2020-04-02
"US, VA","US, VT","US, VA-US, VT",0,2020-04-15
"US, VA","US, VT","US, VA-US, VT",0,2020-04-28
"US, VA","US, VT","US, VA-US, VT",0,2020-05-11
"US, VA","US, VT","US, VA-US, VT",0,2020-05-24
"US, VA","US, VT","US, VA-US, VT",0,2020-06-06
"US, VA","US, VT","US, VA-US, VT",0,2020-06-19
"US, VA","US, VT","US, VA-US, VT",0,2020-07-02
"US, VA","US, VT","US, VA-US, VT",0,2020-07-15
"US, VA","US, VT","US, VA-US, VT",0,2020-07-28
"US, VA","US, VT","US, VA-US, VT",0,2020-08-10
"US, VA","US, VT","US, VA-US, VT",0,2020-08-23
"US, VA","US, VT","US, VA-US, VT",0,2020-09-05
"US, VA","US, VT","US, VA-US, VT",0,2020-09-18
"US, VA","US, VT","US, VA-US, VT",0,2020-10-01
"US, VA","US, VT","US, VA-US, VT",0,2020-10-14
"US, VA","US, VT","US, VA-US, VT",0,2020-10-27
"US, VA","US, WA","US, VA-US, WA",0,2020-01-01
"US, VA","US, WA","US, VA-US, WA",0,2020-01-15
"US, VA","US, WA","US, VA-US, WA",0,2020-01-28
"US, VA","US, WA","US, VA-US, WA",0,2020-02-10
"US, VA","US, WA","US, VA-US, WA",0,2020-02-23
"US, VA","US, WA","US, VA-US, WA",0,2020-03-07
"US, VA","US, WA","US, VA-US, WA",0,2020-03-20
"US, VA","US, WA","US, VA-US, WA",0,2020-04-02
"US, VA","US, WA","US, VA-US, WA",8,2020-04-15
"US, VA","US, WA","US, VA-US, WA",54,2020-04-28
"US, VA","US, WA","US, VA-US, WA",76,2020-05-11
"US, VA","US, WA","US, VA-US, WA",43,2020-05-24
"US, VA","US, WA","US, VA-US, WA",2,2020-06-06
"US, VA","US, WA","US, VA-US, WA",0,2020-06-19
"US, VA","US, WA","US, VA-US, WA",0,2020-07-02
"US, VA","US, WA","US, VA-US, WA",0,2020-07-15
"US, VA","US, WA","US, VA-US, WA",0,2020-07-28
"US, VA","US, WA","US, VA-US, WA",0,2020-08-10
"US, VA","US, WA","US, VA-US, WA",0,2020-08-23
"US, VA","US, WA","US, VA-US, WA",0,2020-09-05
"US, VA","US, WA","US, VA-US, WA",0,2020-09-18
"US, VA","US, WA","US, VA-US, WA",0,2020-10-01
"US, VA","US, WA","US, VA-US, WA",0,2020-10-14
"US, VA","US, WA","US, VA-US, WA",0,2020-10-27
"US, VA","US, WI","US, VA-US, WI",0,2020-01-01
"US, VA","US, WI","US, VA-US, WI",0,2020-01-15
"US, VA","US, WI","US, VA-US, WI",0,2020-01-28
"US, VA","US, WI","US, VA-US, WI",0,2020-02-10
"US, VA","US, WI","US, VA-US, WI",5,2020-02-23
"US, VA","US, WI","US, VA-US, WI",13,2020-03-07
"US, VA","US, WI","US, VA-US, WI",10,2020-03-20
"US, VA","US, WI","US, VA-US, WI",0,2020-04-02
"US, VA","US, WI","US, VA-US, WI",0,2020-04-15
"US, VA","US, WI","US, VA-US, WI",0,2020-04-28
"US, VA","US, WI","US, VA-US, WI",0,2020-05-11
"US, VA","US, WI","US, VA-US, WI",0,2020-05-24
"US, VA","US, WI","US, VA-US, WI",0,2020-06-06
"US, VA","US, WI","US, VA-US, WI",3,2020-06-19
"US, VA","US, WI","US, VA-US, WI",21,2020-07-02
"US, VA","US, WI","US, VA-US, WI",25,2020-07-15
"US, VA","US, WI","US, VA-US, WI",6,2020-07-28
"US, VA","US, WI","US, VA-US, WI",0,2020-08-10
"US, VA","US, WI","US, VA-US, WI",0,2020-08-23
"US, VA","US, WI","US, VA-US, WI",0,2020-09-05
"US, VA","US, WI","US, VA-US, WI",0,2020-09-18
"US, VA","US, WI","US, VA-US, WI",0,2020-10-01
"US, VA","US, WI","US, VA-US, WI",0,2020-10-14
"US, VA","US, WI","US, VA-US, WI",0,2020-10-27
"US, VA","US, WV","US, VA-US, WV",0,2020-01-01
"US, VA","US, WV","US, VA-US, WV",0,2020-01-15
"US, VA","US, WV","US, VA-US, WV",0,2020-01-28
"US, VA","US, WV","US, VA-US, WV",0,2020-02-10
"US, VA","US, WV","US, VA-US, WV",0,2020-02-23
"US, VA","US, WV","US, VA-US, WV",0,2020-03-07
"US, VA","US, WV","US, VA-US, WV",0,2020-03-20
"US, VA","US, WV","US, VA-US, WV",0,2020-04-02
"US, VA","US, WV","US, VA-US, WV",0,2020-04-15
"US, VA","US, WV","US, VA-US, WV",0,2020-04-28
"US, VA","US, WV","US, VA-US, WV",0,2020-05-11
"US, VA","US, WV","US, VA-US, WV",0,2020-05-24
"US, VA","US, WV","US, VA-US, WV",0,2020-06-06
"US, VA","US, WV","US, VA-US, WV",0,2020-06-19
"US, VA","US, WV","US, VA-US, WV",0,2020-07-02
"US, VA","US, WV","US, VA-US, WV",0,2020-07-15
"US, VA","US, WV","US, VA-US, WV",0,2020-07-28
"US, VA","US, WV","US, VA-US, WV",0,2020-08-10
"US, VA","US, WV","US, VA-US, WV",0,2020-08-23
"US, VA","US, WV","US, VA-US, WV",0,2020-09-05
"US, VA","US, WV","US, VA-US, WV",0,2020-09-18
"US, VA","US, WV","US, VA-US, WV",0,2020-10-01
"US, VA","US, WV","US, VA-US, WV",0,2020-10-14
"US, VA","US, WV","US, VA-US, WV",0,2020-10-27
"US, VA","VI, NA","US, VA-VI, NA",0,2020-01-01
"US, VA","VI, NA","US, VA-VI, NA",0,2020-01-15
"US, VA","VI, NA","US, VA-VI, NA",0,2020-01-28
"US, VA","VI, NA","US, VA-VI, NA",0,2020-02-10
"US, VA","VI, NA","US, VA-VI, NA",0,2020-02-23
"US, VA","VI, NA","US, VA-VI, NA",0,2020-03-07
"US, VA","VI, NA","US, VA-VI, NA",0,2020-03-20
"US, VA","VI, NA","US, VA-VI, NA",0,2020-04-02
"US, VA","VI, NA","US, VA-VI, NA",0,2020-04-15
"US, VA","VI, NA","US, VA-VI, NA",0,2020-04-28
"US, VA","VI, NA","US, VA-VI, NA",0,2020-05-11
"US, VA","VI, NA","US, VA-VI, NA",0,2020-05-24
"US, VA","VI, NA","US, VA-VI, NA",0,2020-06-06
"US, VA","VI, NA","US, VA-VI, NA",0,2020-06-19
"US, VA","VI, NA","US, VA-VI, NA",0,2020-07-02
"US, VA","VI, NA","US, VA-VI, NA",0,2020-07-15
"US, VA","VI, NA","US, VA-VI, NA",0,2020-07-28
"US, VA","VI, NA","US, VA-VI, NA",0,2020-08-10
"US, VA","VI, NA","US, VA-VI, NA",0,2020-08-23
"US, VA","VI, NA","US, VA-VI, NA",0,2020-09-05
"US, VA","VI, NA","US, VA-VI, NA",0,2020-09-18
"US, VA","VI, NA","US, VA-VI, NA",0,2020-10-01
"US, VA","VI, NA","US, VA-VI, NA",0,2020-10-14
"US, VA","VI, NA","US, VA-VI, NA",0,2020-10-27
"US, VT","US, CO","US, VT-US, CO",0,2020-01-01
"US, VT","US, CO","US, VT-US, CO",0,2020-01-15
"US, VT","US, CO","US, VT-US, CO",0,2020-01-28
"US, VT","US, CO","US, VT-US, CO",0,2020-02-10
"US, VT","US, CO","US, VT-US, CO",0,2020-02-23
"US, VT","US, CO","US, VT-US, CO",0,2020-03-07
"US, VT","US, CO","US, VT-US, CO",0,2020-03-20
"US, VT","US, CO","US, VT-US, CO",0,2020-04-02
"US, VT","US, CO","US, VT-US, CO",0,2020-04-15
"US, VT","US, CO","US, VT-US, CO",0,2020-04-28
"US, VT","US, CO","US, VT-US, CO",0,2020-05-11
"US, VT","US, CO","US, VT-US, CO",0,2020-05-24
"US, VT","US, CO","US, VT-US, CO",5,2020-06-06
"US, VT","US, CO","US, VT-US, CO",105,2020-06-19
"US, VT","US, CO","US, VT-US, CO",276,2020-07-02
"US, VT","US, CO","US, VT-US, CO",377,2020-07-15
"US, VT","US, CO","US, VT-US, CO",383,2020-07-28
"US, VT","US, CO","US, VT-US, CO",310,2020-08-10
"US, VT","US, CO","US, VT-US, CO",164,2020-08-23
"US, VT","US, CO","US, VT-US, CO",17,2020-09-05
"US, VT","US, CO","US, VT-US, CO",0,2020-09-18
"US, VT","US, CO","US, VT-US, CO",0,2020-10-01
"US, VT","US, CO","US, VT-US, CO",5,2020-10-14
"US, VT","US, CO","US, VT-US, CO",5,2020-10-27
"US, VT","US, DC","US, VT-US, DC",4453,2020-01-01
"US, VT","US, DC","US, VT-US, DC",4289,2020-01-15
"US, VT","US, DC","US, VT-US, DC",4531,2020-01-28
"US, VT","US, DC","US, VT-US, DC",4348,2020-02-10
"US, VT","US, DC","US, VT-US, DC",3441,2020-02-23
"US, VT","US, DC","US, VT-US, DC",2222,2020-03-07
"US, VT","US, DC","US, VT-US, DC",1146,2020-03-20
"US, VT","US, DC","US, VT-US, DC",296,2020-04-02
"US, VT","US, DC","US, VT-US, DC",0,2020-04-15
"US, VT","US, DC","US, VT-US, DC",1,2020-04-28
"US, VT","US, DC","US, VT-US, DC",136,2020-05-11
"US, VT","US, DC","US, VT-US, DC",378,2020-05-24
"US, VT","US, DC","US, VT-US, DC",533,2020-06-06
"US, VT","US, DC","US, VT-US, DC",436,2020-06-19
"US, VT","US, DC","US, VT-US, DC",207,2020-07-02
"US, VT","US, DC","US, VT-US, DC",252,2020-07-15
"US, VT","US, DC","US, VT-US, DC",607,2020-07-28
"US, VT","US, DC","US, VT-US, DC",787,2020-08-10
"US, VT","US, DC","US, VT-US, DC",505,2020-08-23
"US, VT","US, DC","US, VT-US, DC",62,2020-09-05
"US, VT","US, DC","US, VT-US, DC",0,2020-09-18
"US, VT","US, DC","US, VT-US, DC",0,2020-10-01
"US, VT","US, DC","US, VT-US, DC",27,2020-10-14
"US, VT","US, DC","US, VT-US, DC",20,2020-10-27
"US, VT","US, FL","US, VT-US, FL",865,2020-01-01
"US, VT","US, FL","US, VT-US, FL",864,2020-01-15
"US, VT","US, FL","US, VT-US, FL",965,2020-01-28
"US, VT","US, FL","US, VT-US, FL",948,2020-02-10
"US, VT","US, FL","US, VT-US, FL",716,2020-02-23
"US, VT","US, FL","US, VT-US, FL",411,2020-03-07
"US, VT","US, FL","US, VT-US, FL",175,2020-03-20
"US, VT","US, FL","US, VT-US, FL",27,2020-04-02
"US, VT","US, FL","US, VT-US, FL",0,2020-04-15
"US, VT","US, FL","US, VT-US, FL",0,2020-04-28
"US, VT","US, FL","US, VT-US, FL",25,2020-05-11
"US, VT","US, FL","US, VT-US, FL",50,2020-05-24
"US, VT","US, FL","US, VT-US, FL",60,2020-06-06
"US, VT","US, FL","US, VT-US, FL",39,2020-06-19
"US, VT","US, FL","US, VT-US, FL",5,2020-07-02
"US, VT","US, FL","US, VT-US, FL",0,2020-07-15
"US, VT","US, FL","US, VT-US, FL",0,2020-07-28
"US, VT","US, FL","US, VT-US, FL",0,2020-08-10
"US, VT","US, FL","US, VT-US, FL",0,2020-08-23
"US, VT","US, FL","US, VT-US, FL",0,2020-09-05
"US, VT","US, FL","US, VT-US, FL",0,2020-09-18
"US, VT","US, FL","US, VT-US, FL",0,2020-10-01
"US, VT","US, FL","US, VT-US, FL",0,2020-10-14
"US, VT","US, FL","US, VT-US, FL",0,2020-10-27
"US, VT","US, GA","US, VT-US, GA",858,2020-01-01
"US, VT","US, GA","US, VT-US, GA",825,2020-01-15
"US, VT","US, GA","US, VT-US, GA",873,2020-01-28
"US, VT","US, GA","US, VT-US, GA",844,2020-02-10
"US, VT","US, GA","US, VT-US, GA",686,2020-02-23
"US, VT","US, GA","US, VT-US, GA",459,2020-03-07
"US, VT","US, GA","US, VT-US, GA",234,2020-03-20
"US, VT","US, GA","US, VT-US, GA",44,2020-04-02
"US, VT","US, GA","US, VT-US, GA",0,2020-04-15
"US, VT","US, GA","US, VT-US, GA",0,2020-04-28
"US, VT","US, GA","US, VT-US, GA",3,2020-05-11
"US, VT","US, GA","US, VT-US, GA",6,2020-05-24
"US, VT","US, GA","US, VT-US, GA",0,2020-06-06
"US, VT","US, GA","US, VT-US, GA",0,2020-06-19
"US, VT","US, GA","US, VT-US, GA",0,2020-07-02
"US, VT","US, GA","US, VT-US, GA",0,2020-07-15
"US, VT","US, GA","US, VT-US, GA",0,2020-07-28
"US, VT","US, GA","US, VT-US, GA",0,2020-08-10
"US, VT","US, GA","US, VT-US, GA",0,2020-08-23
"US, VT","US, GA","US, VT-US, GA",0,2020-09-05
"US, VT","US, GA","US, VT-US, GA",0,2020-09-18
"US, VT","US, GA","US, VT-US, GA",0,2020-10-01
"US, VT","US, GA","US, VT-US, GA",0,2020-10-14
"US, VT","US, GA","US, VT-US, GA",0,2020-10-27
"US, VT","US, HI","US, VT-US, HI",0,2020-01-01
"US, VT","US, HI","US, VT-US, HI",0,2020-01-15
"US, VT","US, HI","US, VT-US, HI",0,2020-01-28
"US, VT","US, HI","US, VT-US, HI",0,2020-02-10
"US, VT","US, HI","US, VT-US, HI",0,2020-02-23
"US, VT","US, HI","US, VT-US, HI",0,2020-03-07
"US, VT","US, HI","US, VT-US, HI",0,2020-03-20
"US, VT","US, HI","US, VT-US, HI",0,2020-04-02
"US, VT","US, HI","US, VT-US, HI",0,2020-04-15
"US, VT","US, HI","US, VT-US, HI",0,2020-04-28
"US, VT","US, HI","US, VT-US, HI",0,2020-05-11
"US, VT","US, HI","US, VT-US, HI",0,2020-05-24
"US, VT","US, HI","US, VT-US, HI",0,2020-06-06
"US, VT","US, HI","US, VT-US, HI",0,2020-06-19
"US, VT","US, HI","US, VT-US, HI",0,2020-07-02
"US, VT","US, HI","US, VT-US, HI",0,2020-07-15
"US, VT","US, HI","US, VT-US, HI",0,2020-07-28
"US, VT","US, HI","US, VT-US, HI",0,2020-08-10
"US, VT","US, HI","US, VT-US, HI",0,2020-08-23
"US, VT","US, HI","US, VT-US, HI",0,2020-09-05
"US, VT","US, HI","US, VT-US, HI",0,2020-09-18
"US, VT","US, HI","US, VT-US, HI",0,2020-10-01
"US, VT","US, HI","US, VT-US, HI",0,2020-10-14
"US, VT","US, HI","US, VT-US, HI",0,2020-10-27
"US, VT","US, IL","US, VT-US, IL",1838,2020-01-01
"US, VT","US, IL","US, VT-US, IL",1848,2020-01-15
"US, VT","US, IL","US, VT-US, IL",2087,2020-01-28
"US, VT","US, IL","US, VT-US, IL",2087,2020-02-10
"US, VT","US, IL","US, VT-US, IL",1653,2020-02-23
"US, VT","US, IL","US, VT-US, IL",1028,2020-03-07
"US, VT","US, IL","US, VT-US, IL",494,2020-03-20
"US, VT","US, IL","US, VT-US, IL",99,2020-04-02
"US, VT","US, IL","US, VT-US, IL",0,2020-04-15
"US, VT","US, IL","US, VT-US, IL",82,2020-04-28
"US, VT","US, IL","US, VT-US, IL",250,2020-05-11
"US, VT","US, IL","US, VT-US, IL",370,2020-05-24
"US, VT","US, IL","US, VT-US, IL",469,2020-06-06
"US, VT","US, IL","US, VT-US, IL",584,2020-06-19
"US, VT","US, IL","US, VT-US, IL",706,2020-07-02
"US, VT","US, IL","US, VT-US, IL",803,2020-07-15
"US, VT","US, IL","US, VT-US, IL",860,2020-07-28
"US, VT","US, IL","US, VT-US, IL",754,2020-08-10
"US, VT","US, IL","US, VT-US, IL",418,2020-08-23
"US, VT","US, IL","US, VT-US, IL",49,2020-09-05
"US, VT","US, IL","US, VT-US, IL",0,2020-09-18
"US, VT","US, IL","US, VT-US, IL",0,2020-10-01
"US, VT","US, IL","US, VT-US, IL",20,2020-10-14
"US, VT","US, IL","US, VT-US, IL",15,2020-10-27
"US, VT","US, IN","US, VT-US, IN",0,2020-01-01
"US, VT","US, IN","US, VT-US, IN",0,2020-01-15
"US, VT","US, IN","US, VT-US, IN",0,2020-01-28
"US, VT","US, IN","US, VT-US, IN",0,2020-02-10
"US, VT","US, IN","US, VT-US, IN",0,2020-02-23
"US, VT","US, IN","US, VT-US, IN",0,2020-03-07
"US, VT","US, IN","US, VT-US, IN",0,2020-03-20
"US, VT","US, IN","US, VT-US, IN",0,2020-04-02
"US, VT","US, IN","US, VT-US, IN",0,2020-04-15
"US, VT","US, IN","US, VT-US, IN",0,2020-04-28
"US, VT","US, IN","US, VT-US, IN",0,2020-05-11
"US, VT","US, IN","US, VT-US, IN",0,2020-05-24
"US, VT","US, IN","US, VT-US, IN",0,2020-06-06
"US, VT","US, IN","US, VT-US, IN",0,2020-06-19
"US, VT","US, IN","US, VT-US, IN",0,2020-07-02
"US, VT","US, IN","US, VT-US, IN",0,2020-07-15
"US, VT","US, IN","US, VT-US, IN",0,2020-07-28
"US, VT","US, IN","US, VT-US, IN",0,2020-08-10
"US, VT","US, IN","US, VT-US, IN",0,2020-08-23
"US, VT","US, IN","US, VT-US, IN",0,2020-09-05
"US, VT","US, IN","US, VT-US, IN",0,2020-09-18
"US, VT","US, IN","US, VT-US, IN",0,2020-10-01
"US, VT","US, IN","US, VT-US, IN",0,2020-10-14
"US, VT","US, IN","US, VT-US, IN",0,2020-10-27
"US, VT","US, MA","US, VT-US, MA",168,2020-01-01
"US, VT","US, MA","US, VT-US, MA",148,2020-01-15
"US, VT","US, MA","US, VT-US, MA",139,2020-01-28
"US, VT","US, MA","US, VT-US, MA",130,2020-02-10
"US, VT","US, MA","US, VT-US, MA",130,2020-02-23
"US, VT","US, MA","US, VT-US, MA",124,2020-03-07
"US, VT","US, MA","US, VT-US, MA",80,2020-03-20
"US, VT","US, MA","US, VT-US, MA",15,2020-04-02
"US, VT","US, MA","US, VT-US, MA",0,2020-04-15
"US, VT","US, MA","US, VT-US, MA",2,2020-04-28
"US, VT","US, MA","US, VT-US, MA",20,2020-05-11
"US, VT","US, MA","US, VT-US, MA",35,2020-05-24
"US, VT","US, MA","US, VT-US, MA",39,2020-06-06
"US, VT","US, MA","US, VT-US, MA",39,2020-06-19
"US, VT","US, MA","US, VT-US, MA",39,2020-07-02
"US, VT","US, MA","US, VT-US, MA",46,2020-07-15
"US, VT","US, MA","US, VT-US, MA",60,2020-07-28
"US, VT","US, MA","US, VT-US, MA",60,2020-08-10
"US, VT","US, MA","US, VT-US, MA",32,2020-08-23
"US, VT","US, MA","US, VT-US, MA",2,2020-09-05
"US, VT","US, MA","US, VT-US, MA",0,2020-09-18
"US, VT","US, MA","US, VT-US, MA",0,2020-10-01
"US, VT","US, MA","US, VT-US, MA",0,2020-10-14
"US, VT","US, MA","US, VT-US, MA",0,2020-10-27
"US, VT","US, ME","US, VT-US, ME",0,2020-01-01
"US, VT","US, ME","US, VT-US, ME",0,2020-01-15
"US, VT","US, ME","US, VT-US, ME",0,2020-01-28
"US, VT","US, ME","US, VT-US, ME",0,2020-02-10
"US, VT","US, ME","US, VT-US, ME",0,2020-02-23
"US, VT","US, ME","US, VT-US, ME",0,2020-03-07
"US, VT","US, ME","US, VT-US, ME",0,2020-03-20
"US, VT","US, ME","US, VT-US, ME",0,2020-04-02
"US, VT","US, ME","US, VT-US, ME",0,2020-04-15
"US, VT","US, ME","US, VT-US, ME",0,2020-04-28
"US, VT","US, ME","US, VT-US, ME",0,2020-05-11
"US, VT","US, ME","US, VT-US, ME",0,2020-05-24
"US, VT","US, ME","US, VT-US, ME",0,2020-06-06
"US, VT","US, ME","US, VT-US, ME",0,2020-06-19
"US, VT","US, ME","US, VT-US, ME",0,2020-07-02
"US, VT","US, ME","US, VT-US, ME",0,2020-07-15
"US, VT","US, ME","US, VT-US, ME",0,2020-07-28
"US, VT","US, ME","US, VT-US, ME",0,2020-08-10
"US, VT","US, ME","US, VT-US, ME",0,2020-08-23
"US, VT","US, ME","US, VT-US, ME",0,2020-09-05
"US, VT","US, ME","US, VT-US, ME",0,2020-09-18
"US, VT","US, ME","US, VT-US, ME",0,2020-10-01
"US, VT","US, ME","US, VT-US, ME",0,2020-10-14
"US, VT","US, ME","US, VT-US, ME",0,2020-10-27
"US, VT","US, MI","US, VT-US, MI",1877,2020-01-01
"US, VT","US, MI","US, VT-US, MI",1764,2020-01-15
"US, VT","US, MI","US, VT-US, MI",1789,2020-01-28
"US, VT","US, MI","US, VT-US, MI",1707,2020-02-10
"US, VT","US, MI","US, VT-US, MI",1438,2020-02-23
"US, VT","US, MI","US, VT-US, MI",1049,2020-03-07
"US, VT","US, MI","US, VT-US, MI",607,2020-03-20
"US, VT","US, MI","US, VT-US, MI",180,2020-04-02
"US, VT","US, MI","US, VT-US, MI",3,2020-04-15
"US, VT","US, MI","US, VT-US, MI",40,2020-04-28
"US, VT","US, MI","US, VT-US, MI",125,2020-05-11
"US, VT","US, MI","US, VT-US, MI",147,2020-05-24
"US, VT","US, MI","US, VT-US, MI",170,2020-06-06
"US, VT","US, MI","US, VT-US, MI",287,2020-06-19
"US, VT","US, MI","US, VT-US, MI",494,2020-07-02
"US, VT","US, MI","US, VT-US, MI",773,2020-07-15
"US, VT","US, MI","US, VT-US, MI",1083,2020-07-28
"US, VT","US, MI","US, VT-US, MI",1107,2020-08-10
"US, VT","US, MI","US, VT-US, MI",653,2020-08-23
"US, VT","US, MI","US, VT-US, MI",79,2020-09-05
"US, VT","US, MI","US, VT-US, MI",0,2020-09-18
"US, VT","US, MI","US, VT-US, MI",0,2020-10-01
"US, VT","US, MI","US, VT-US, MI",36,2020-10-14
"US, VT","US, MI","US, VT-US, MI",25,2020-10-27
"US, VT","US, NC","US, VT-US, NC",1863,2020-01-01
"US, VT","US, NC","US, VT-US, NC",1827,2020-01-15
"US, VT","US, NC","US, VT-US, NC",1983,2020-01-28
"US, VT","US, NC","US, VT-US, NC",2002,2020-02-10
"US, VT","US, NC","US, VT-US, NC",1756,2020-02-23
"US, VT","US, NC","US, VT-US, NC",1323,2020-03-07
"US, VT","US, NC","US, VT-US, NC",793,2020-03-20
"US, VT","US, NC","US, VT-US, NC",280,2020-04-02
"US, VT","US, NC","US, VT-US, NC",140,2020-04-15
"US, VT","US, NC","US, VT-US, NC",396,2020-04-28
"US, VT","US, NC","US, VT-US, NC",708,2020-05-11
"US, VT","US, NC","US, VT-US, NC",905,2020-05-24
"US, VT","US, NC","US, VT-US, NC",1014,2020-06-06
"US, VT","US, NC","US, VT-US, NC",1053,2020-06-19
"US, VT","US, NC","US, VT-US, NC",1075,2020-07-02
"US, VT","US, NC","US, VT-US, NC",1215,2020-07-15
"US, VT","US, NC","US, VT-US, NC",1459,2020-07-28
"US, VT","US, NC","US, VT-US, NC",1404,2020-08-10
"US, VT","US, NC","US, VT-US, NC",811,2020-08-23
"US, VT","US, NC","US, VT-US, NC",100,2020-09-05
"US, VT","US, NC","US, VT-US, NC",0,2020-09-18
"US, VT","US, NC","US, VT-US, NC",0,2020-10-01
"US, VT","US, NC","US, VT-US, NC",46,2020-10-14
"US, VT","US, NC","US, VT-US, NC",34,2020-10-27
"US, VT","US, NJ","US, VT-US, NJ",1857,2020-01-01
"US, VT","US, NJ","US, VT-US, NJ",1872,2020-01-15
"US, VT","US, NJ","US, VT-US, NJ",2122,2020-01-28
"US, VT","US, NJ","US, VT-US, NJ",2129,2020-02-10
"US, VT","US, NJ","US, VT-US, NJ",1694,2020-02-23
"US, VT","US, NJ","US, VT-US, NJ",1067,2020-03-07
"US, VT","US, NJ","US, VT-US, NJ",516,2020-03-20
"US, VT","US, NJ","US, VT-US, NJ",96,2020-04-02
"US, VT","US, NJ","US, VT-US, NJ",0,2020-04-15
"US, VT","US, NJ","US, VT-US, NJ",0,2020-04-28
"US, VT","US, NJ","US, VT-US, NJ",11,2020-05-11
"US, VT","US, NJ","US, VT-US, NJ",18,2020-05-24
"US, VT","US, NJ","US, VT-US, NJ",0,2020-06-06
"US, VT","US, NJ","US, VT-US, NJ",0,2020-06-19
"US, VT","US, NJ","US, VT-US, NJ",0,2020-07-02
"US, VT","US, NJ","US, VT-US, NJ",0,2020-07-15
"US, VT","US, NJ","US, VT-US, NJ",0,2020-07-28
"US, VT","US, NJ","US, VT-US, NJ",0,2020-08-10
"US, VT","US, NJ","US, VT-US, NJ",0,2020-08-23
"US, VT","US, NJ","US, VT-US, NJ",0,2020-09-05
"US, VT","US, NJ","US, VT-US, NJ",0,2020-09-18
"US, VT","US, NJ","US, VT-US, NJ",0,2020-10-01
"US, VT","US, NJ","US, VT-US, NJ",0,2020-10-14
"US, VT","US, NJ","US, VT-US, NJ",0,2020-10-27
"US, VT","US, NY","US, VT-US, NY",5489,2020-01-01
"US, VT","US, NY","US, VT-US, NY",5306,2020-01-15
"US, VT","US, NY","US, VT-US, NY",5644,2020-01-28
"US, VT","US, NY","US, VT-US, NY",5470,2020-02-10
"US, VT","US, NY","US, VT-US, NY",4411,2020-02-23
"US, VT","US, NY","US, VT-US, NY",2915,2020-03-07
"US, VT","US, NY","US, VT-US, NY",1482,2020-03-20
"US, VT","US, NY","US, VT-US, NY",284,2020-04-02
"US, VT","US, NY","US, VT-US, NY",0,2020-04-15
"US, VT","US, NY","US, VT-US, NY",0,2020-04-28
"US, VT","US, NY","US, VT-US, NY",94,2020-05-11
"US, VT","US, NY","US, VT-US, NY",123,2020-05-24
"US, VT","US, NY","US, VT-US, NY",70,2020-06-06
"US, VT","US, NY","US, VT-US, NY",98,2020-06-19
"US, VT","US, NY","US, VT-US, NY",184,2020-07-02
"US, VT","US, NY","US, VT-US, NY",231,2020-07-15
"US, VT","US, NY","US, VT-US, NY",224,2020-07-28
"US, VT","US, NY","US, VT-US, NY",172,2020-08-10
"US, VT","US, NY","US, VT-US, NY",88,2020-08-23
"US, VT","US, NY","US, VT-US, NY",9,2020-09-05
"US, VT","US, NY","US, VT-US, NY",0,2020-09-18
"US, VT","US, NY","US, VT-US, NY",0,2020-10-01
"US, VT","US, NY","US, VT-US, NY",0,2020-10-14
"US, VT","US, NY","US, VT-US, NY",0,2020-10-27
